pool_rank,code,name,bottom_percentile,range_60d_pct,mean_abs_return_20d_pct,mean_turnover_20d_pct,recent_volume_ratio,event_volume_ratio,outstanding_share,event_open,event_high,event_low,event_close,event_volume,event_amount,event_gain_pct,limit_up_rate_pct,limit_up_price,hit_limit_up,is_st,passes_dormant_filter,dormancy_score
342,605183.SH,确成股份,0.15950920245398778,24.01779095626391,1.3556693200105872,0.4532643516759519,0.9120989766795548,2.7367882235095604,412429445.0,15.01,15.84,14.95,15.63,5116140.0,79576762.0,3.853820598006652,10.0,16.56,False,False,True,81.44655305964368
343,600780.SH,通宝能源,0.2789855072463768,23.593466424682386,1.008730037074792,0.8400154911826521,0.4459350579787881,4.142970882124544,1146502523.0,6.24,6.48,6.2,6.4,39900119.0,255231675.0,3.0595813204508993,10.0,6.83,False,False,True,81.4291247095275
344,600502.SH,安徽建工,0.14689265536723156,15.476190476190466,1.1246281215539082,1.5995668621612729,0.9446082534189192,1.2497504812783806,1716533938.0,4.46,4.5,4.43,4.49,34314534.0,153392511.0,0.672645739910327,10.0,4.91,False,False,True,81.41169635941132
345,601022.SH,宁波远洋,0.2456140350877194,16.120218579234958,1.1471292323844713,0.5487107513952365,0.9810876356326902,0.7466773235116262,1308633334.0,8.32,8.38,8.26,8.35,5361600.0,44748476.0,0.6024096385542022,10.0,9.13,False,False,True,81.40975987606508
346,601018.SH,宁波港,0.3070175438596492,14.379084967320255,0.8429551331161134,0.28731556065197156,1.0417678095552771,1.3124351612434615,19454388399.0,3.41,3.51,3.4,3.47,73359200.0,257081961.0,1.7595307917888547,10.0,3.75,False,False,True,81.38264910921767
347,301296.SZ,新巨丰,0.16263736263736253,22.33856893542756,1.100047784001027,0.736227162406774,1.0763155180861772,1.4954877375850395,427531764.0,6.47,6.6,6.47,6.57,4705831.0,30836943.0,1.5455950540958385,20.0,7.76,False,False,True,81.37683965917894
348,002340.SZ,格林美,0.09768637532133677,26.504065040650392,1.1056387565755177,1.8059275856572052,0.6433520372383663,0.7418667554994529,5075981882.0,6.5,6.55,6.5,6.51,68005855.0,443228266.0,-0.3062787136294043,10.0,7.18,False,False,True,81.37490317583269
349,002233.SZ,塔牌集团,0.11724137931034477,17.94500723589001,1.2340882159757312,0.9927343405543209,1.2545149492986334,0.9910941607520052,1173623408.0,7.24,7.32,7.18,7.21,11547201.0,83759194.0,-0.5517241379310311,10.0,7.98,False,False,True,81.37296669248644
350,688285.SH,高铁电气,0.28531855955678675,19.6078431372549,1.06476422313415,0.6108170377662984,0.7999706594727267,1.0232170657796198,376289913.0,7.67,7.74,7.61,7.72,2351806.0,18114259.0,0.7832898172323688,20.0,9.19,False,False,True,81.31874515879163
351,600477.SH,杭萧钢构,0.1088709677419355,20.270270270270263,1.3172035535412072,1.322874495638224,0.899933087966621,0.8909558134549439,2358968436.0,2.47,2.52,2.46,2.51,27803338.0,69657334.0,0.8032128514056103,10.0,2.74,False,False,True,81.3129357087529
352,600850.SH,电科数字,0.07786633966891475,24.906785980611488,1.1435058990256852,1.3447289729558398,0.9367566488076429,0.7260897490669229,816238489.0,14.7,14.84,14.61,14.77,7969703.0,117519783.0,0.6130790190735702,10.0,16.15,False,False,True,81.29550735863671
353,601279.SH,英利汽车,0.15186246418338104,24.390243902439025,1.2084220253119344,0.6839162915164699,0.9801713263171212,0.8778198360755697,1585785985.0,3.4,3.44,3.39,3.41,9520350.0,32492078.0,0.2941176470588225,10.0,3.74,False,False,True,81.27614252517428
354,601336.SH,新华保险,0.23231645993965808,21.188193269411528,1.1044715094889184,0.8362494159144385,0.8099466819341264,2.2587063303851997,2085439340.0,59.82,62.0,59.68,61.5,39390651.0,2414749167.0,2.2954091816367317,10.0,66.13,False,False,True,81.27033307513557
355,688075.SH,安旭生物,0.13053750738334322,19.605654761904766,1.3527644242503385,0.5551123537129931,1.2417716728436732,0.8905038022766527,127082805.0,29.14,29.82,28.96,29.7,628208.0,18565391.0,2.0969405293915333,20.0,34.91,False,False,True,81.24322230828815
356,600208.SH,衢州发展,0.07168458781361998,19.485294117647058,1.5698083477417861,1.1248490417610284,0.9071785540628234,0.7967152661351351,8507976337.0,2.9,2.94,2.89,2.91,76247157.0,222338808.0,-0.3424657534246478,10.0,3.21,False,False,True,81.22966692486445
357,002373.SZ,千方科技,0.1654571843251088,20.203488372093027,1.2487277886194685,1.267638858239436,0.8166604203676612,1.3922980325204464,1377594126.0,7.9,8.08,7.87,8.06,24313587.0,194450272.0,0.4987531172069959,10.0,8.82,False,False,True,81.17931835786212
358,002996.SZ,顺博合金,0.1890243902439025,15.33101045296168,1.114110386881687,1.6671175068672779,0.796451592949274,0.9368763569803408,458377491.0,6.35,6.42,6.33,6.37,7159320.0,45619712.0,0.15723270440251014,10.0,7.0,False,False,True,81.17738187451587
359,000156.SZ,华数传媒,0.2712328767123289,16.476345840130513,1.2067289740799536,0.5410071361345585,0.8720670097046374,1.4472488068167348,1699875877.0,7.12,7.22,7.07,7.11,13309551.0,94765117.0,-0.1404494382022392,10.0,7.83,False,False,True,81.15414407436097
360,603288.SH,海天味业,0.20525783619818008,23.417721518987335,1.1415527982549487,0.305897370174295,0.9705182666223815,0.9249219361931391,5559820644.0,33.6,34.07,33.55,34.0,15730726.0,533667960.0,1.100208147487347,10.0,36.99,False,False,True,81.13477924089854
361,603136.SH,天目湖,0.21350364963503646,15.413070283600504,1.0014238783442677,1.2094254396390443,0.9446332838412417,1.5748820589307655,270126710.0,9.25,9.51,9.25,9.46,5145110.0,48530419.0,1.9396551724138122,10.0,10.21,False,False,True,81.13477924089852
362,600386.SH,北巴传媒,0.21249999999999988,21.999999999999996,1.1136210916272866,0.9146682291666619,0.823133332388471,1.126339069892715,806400000.0,3.49,3.6,3.49,3.59,8307747.0,29666259.0,2.279202279202286,10.0,3.86,False,False,True,81.09411309062742
363,600282.SH,南钢股份,0.17605633802816903,15.296803652968038,1.3819124342683435,0.6581115052090464,1.0779556643375223,1.0420511045435668,6165091011.0,4.59,4.68,4.59,4.62,42279320.0,200988993.0,0.43478260869567187,10.0,5.06,False,False,True,81.08830364058869
364,603350.SH,安乃达,0.13391038696537674,32.27676845767298,0.8655631985196571,1.3076066584323844,0.6748512806357212,0.9575806503887777,44124500.0,28.5,28.88,28.4,28.71,552500.0,15835518.0,0.7368421052631691,10.0,31.35,False,False,True,81.06700232378
365,600620.SH,天宸股份,0.18508287292817677,23.421052631578966,1.3473202566332287,0.7156893839856246,0.7961086137701971,0.9041148483158487,686677113.0,4.45,4.56,4.43,4.52,4443250.0,20093191.0,1.118568232662187,10.0,4.92,False,False,True,81.05151045701007
366,003016.SZ,欣贺股份,0.17130307467057102,20.973154362416114,1.26142406670744,0.8893544038521755,0.9271313184875463,1.0704378584817356,410882842.0,7.2,7.29,7.12,7.26,3911599.0,28354856.0,1.8232819074333717,10.0,7.84,False,False,True,81.03601859024012
367,002239.SZ,奥特佳,0.19230769230769226,13.247863247863245,1.1141266576338538,1.500783353293044,0.8801863574946085,1.1662516661182458,3266152096.0,2.59,2.62,2.58,2.61,57167169.0,148968326.0,0.7722007722007707,10.0,2.85,False,False,True,81.02439969016265
368,603599.SH,广信股份,0.1337047353760447,24.752475247524753,1.2208494746751481,1.2122507322269485,0.8157213476291996,3.125664469256331,910269345.0,10.06,10.78,10.03,10.48,34490916.0,361505585.0,4.278606965174125,10.0,11.06,False,False,True,81.01278079008522
369,600173.SH,卧龙新能,0.15145985401459855,29.390018484288348,1.3154563839033662,0.848587479361767,0.6473306333834888,0.8107190730307048,700416244.0,6.2,6.35,6.2,6.26,4818626.0,30205300.0,0.3205128205128194,10.0,6.86,False,False,True,80.99147947327654
370,002276.SZ,万马股份,0.09505106048703856,28.75960482985731,1.1366524751428553,1.463952696822822,0.7408040036389502,0.833470104419647,1007318046.0,10.33,10.46,10.28,10.42,12290900.0,127862890.0,0.9689922480620172,10.0,11.35,False,False,True,80.99147947327653
371,300101.SZ,振芯科技,0.05477031802120142,29.336349924585203,1.4044785934705288,1.319768623998461,0.6194162768002114,1.027456380982622,565589340.0,14.6,14.89,14.41,14.59,7669418.0,112537872.0,0.6206896551724128,20.0,17.4,False,False,True,80.97405112316035
372,000629.SZ,钒钛股份,0.18857142857142836,24.82993197278911,1.047909347753567,0.992283499940159,0.8229929581120613,0.9458685223300248,9290444430.0,3.07,3.1,3.06,3.07,87197299.0,268570448.0,0.0,10.0,3.38,False,False,True,80.96243222308289
373,603589.SH,口子窖,0.07634032634032628,22.253841775754136,1.221010140156103,0.9982160470441875,1.2523906708658272,1.0836399625892168,598119472.0,18.87,19.49,18.85,19.36,6469899.0,124508584.0,2.5423728813559254,10.0,20.77,False,False,True,80.92757552285052
374,600853.SH,龙建股份,0.21182266009852227,21.7687074829932,1.00920598878638,0.9176684222813465,0.900100233723873,1.2491749975307438,1013699085.0,3.37,3.44,3.34,3.41,11620321.0,39696673.0,1.1869436201780381,10.0,3.71,False,False,True,80.9004647560031
375,600452.SH,涪陵电力,0.06140350877192985,33.10185185185184,1.0129021791032877,1.5978272594229286,0.6498423301425622,0.7286688506612938,1536541654.0,9.14,9.2,9.1,9.16,17889754.0,164563910.0,0.3285870755750153,10.0,10.04,False,False,True,80.89465530596436
376,603899.SH,晨光股份,0.34493346980552686,20.151133501259455,0.9169800358016456,0.33715146718850153,0.7983609723782791,1.8028657726731734,915795377.0,23.22,23.67,23.02,23.11,5566560.0,129880803.0,-0.47372954349698126,10.0,25.54,False,False,True,80.88884585592564
377,000557.SZ,西部创业,0.17061611374407598,23.809523809523814,1.3080039351200545,0.5393850902258724,0.9323944471909447,1.1343984763770047,1457916197.9999998,3.72,3.78,3.71,3.77,8920663.0,33592781.0,1.3440860215053752,10.0,4.09,False,False,True,80.87722695584817
378,600380.SH,健康元,0.02807775377969779,17.84140969162995,1.4238654652992928,1.0641822770115599,1.356581341932595,0.6773988675484843,1829453386.0,9.22,9.26,9.19,9.23,13188088.0,121731084.0,0.21715526601520097,10.0,10.13,False,False,True,80.8423702556158
379,600928.SH,西安银行,0.2440944881889765,18.670886075949355,1.0719310219203249,0.545009032519075,1.0065978254767545,2.1123146934857173,4423354066.0,3.46,3.58,3.46,3.58,50923005.0,180221099.0,3.170028818443793,10.0,3.82,False,False,True,80.81913245546087
380,000707.SZ,双环科技,0.21305841924398627,19.80440097799512,1.1807950106585057,1.2311473877102297,0.7402680807517791,0.8451656262900817,550703589.0,4.72,4.79,4.71,4.76,5730200.0,27254084.0,1.0615711252653925,10.0,5.18,False,False,True,80.8113865220759
381,688306.SH,均普智能,0.06583850931677032,33.17073170731708,1.4753548623234591,0.7013053264280785,0.7058346150158841,0.5862077496124426,1228282800.0,8.73,8.78,8.63,8.75,5049601.0,44063745.0,0.22909507445589838,20.0,10.48,False,False,True,80.8113865220759
382,002892.SZ,科力尔,0.06800445930880708,31.199068684516874,1.1497785576322914,1.2960612927019701,0.7888730834534682,0.7238182712215628,501123935.0,9.19,9.25,9.11,9.18,4701108.0,43206966.0,-0.21739130434782483,10.0,10.12,False,False,True,80.7571649883811
383,601966.SH,玲珑轮胎,0.20129870129870134,22.15508559919437,1.2392857788589262,0.6056387974520665,0.9110264225762089,1.078296475909758,1463502683.0,11.18,11.28,11.13,11.14,9557524.0,107198447.0,-0.26857654431512445,10.0,12.29,False,False,True,80.74748257164988
384,600690.SH,海尔智家,0.3107019562715764,22.023809523809533,0.7790175777917223,0.5883117600311135,0.8028782448296108,0.9562205316962431,6253028411.0,21.12,21.57,21.08,21.42,35176773.0,754150899.0,1.1331444759207,10.0,23.3,False,False,True,80.73199070487993
385,603227.SH,雪峰科技,0.24338624338624334,23.746312684365776,1.1779899806570884,0.73526033450434,0.7148950515508625,0.9089638685329529,1071692689.0,7.7,7.82,7.67,7.8,7162391.0,55710990.0,1.298701298701288,10.0,8.47,False,False,True,80.66227730441517
386,603689.SH,皖天然气,0.3719999999999999,16.275659824046905,0.7431455537514585,0.6597568967528561,0.8226320129792326,1.5459202714429796,523447965.0,7.77,7.86,7.75,7.82,5338811.0,41722849.0,0.903225806451613,10.0,8.53,False,False,True,80.62548412083657
387,600794.SH,保税科技,0.230769230769231,15.602836879432624,0.9205815529095063,0.9651571704836712,1.071923226624266,1.0865332569547685,1200152157.0,3.25,3.3,3.23,3.3,12585700.0,41294235.0,1.8518518518518379,10.0,3.56,False,False,True,80.60805577072037
388,301215.SZ,中汽股份,0.1684981684981685,20.2020202020202,1.1572479902074924,0.8757880822746476,1.1077174758523558,0.8525499149430844,1322400000.0,5.41,5.49,5.4,5.46,9873740.0,53889868.0,0.9242144177449063,20.0,6.49,False,False,True,80.60805577072036
389,600120.SH,浙江东方,0.19526627218934917,24.52830188679245,0.9981008701937112,1.0006681224353196,0.8562125762332539,1.4455775316210668,3415381492.0,4.9,5.04,4.88,5.02,49404974.0,246463029.0,2.4489795918367196,10.0,5.39,False,False,True,80.58384972889233
390,688015.SH,交控科技,0.17036450079239307,22.183588317107095,1.3082657091780914,0.7080974379462586,0.9503203492455833,1.7677583102645984,188680742.0,16.53,16.95,16.37,16.83,2361802.0,39515864.0,1.8148820326678639,20.0,19.84,False,False,True,80.57707203718049
391,601330.SH,绿色动力,0.2628676470588235,25.449101796407202,1.078969772121079,0.8579355614336784,0.39316436779827807,7.175011342626864,989095351.0,7.82,8.13,7.7,7.97,60885703.0,482564181.0,2.0486555697823317,10.0,8.59,False,False,True,80.54027885360185
392,600185.SH,珠免集团,0.0818858560794045,24.235294117647065,1.4451044332035363,1.0296454605859662,0.9132854491843456,3.1117151314156946,1885005795.0,4.6,4.98,4.57,4.85,60394895.0,291168369.0,5.895196506550215,10.0,5.04,False,False,True,80.52672347017815
393,600633.SH,浙数文化,0.08322496749024713,22.5050916496945,1.1907354248077415,1.6736495543930436,0.8979529811386328,1.3663000653379342,1268074472.0,10.45,10.87,10.4,10.7,28997154.0,309636710.0,2.2944550669215857,10.0,11.51,False,False,True,80.51897753679319
394,688016.SH,心脉医疗,0.1766571519188077,18.180727229089165,1.1887548541783644,1.3656636693981108,0.8828312290203505,0.8944162666028335,123262117.0,88.91,89.53,88.74,88.84,1505612.0,133992304.0,-0.06749156355455588,20.0,106.68,False,False,True,80.50348567002324
395,600848.SH,上海临港,0.2071535022354694,29.39521800281293,1.0356898025361227,0.33420613989223896,0.8459674943465866,1.3356235277201274,2393912273.0,8.46,8.68,8.44,8.62,10685792.0,91830406.0,1.4117647058823346,10.0,9.35,False,False,True,80.46669248644461
396,600960.SH,渤海汽车,0.20720720720720717,30.000000000000004,1.0401214266682461,0.8994028490968777,0.5803616335677871,1.0257734573476633,950515518.0,4.09,4.13,4.06,4.1,8769300.0,36010572.0,0.24449877750609694,10.0,4.5,False,False,True,80.46475600309837
397,600072.SH,中船科技,0.12405446293494711,32.65822784810126,1.1034641466386834,1.299662338964418,0.5752551881271074,0.9425254414199549,1083337316.0,8.7,8.9,8.68,8.85,13270501.0,117192639.0,1.4908256880733939,10.0,9.59,False,False,True,80.45313710302092
398,002521.SZ,齐峰新材,0.18059299191374656,24.630541871921174,0.9707175664068259,1.0949208656012854,0.8870967639058883,0.9714747352345645,419173590.0,6.75,6.9,6.75,6.8,4458699.0,30381913.0,0.591715976331364,10.0,7.44,False,False,True,80.45120061967468
399,000563.SZ,陕国投Ａ,0.2631578947368419,15.750915750915762,0.9782043604297597,0.7999374074588607,1.0187015603266463,1.3310332720349185,5113970358.0,3.02,3.09,3.02,3.08,54450657.0,167273065.0,1.650165016501659,10.0,3.33,False,False,True,80.43764523625096
400,600816.SH,建元信托,0.08387096774193568,18.644067796610166,1.2681671954966238,1.3623001870397646,1.1660125741774896,1.4235469716274591,5469137919.0,2.48,2.55,2.48,2.54,106062899.0,267201198.0,2.008032128514059,10.0,2.74,False,False,True,80.40859798605732
401,002526.SZ,山东矿机,0.13106796116504854,24.590163934426236,0.9582385951648487,1.3999275092007841,0.9464131545636766,0.8249275095223381,1771234438.0,2.71,2.77,2.7,2.75,20454901.0,56160424.0,1.4760147601476037,10.0,2.98,False,False,True,80.39988381099923
402,002110.SZ,三钢闽光,0.13513513513513523,19.92753623188408,1.2885566733920455,1.0078341666632225,1.0803144430572624,0.8477941671165741,2429076227.0,3.05,3.1,3.03,3.09,20754900.0,63962213.0,0.9803921568627416,10.0,3.37,False,False,True,80.36599535243997
403,603628.SH,清源股份,0.1242807825086306,26.436781609195403,1.30469669970087,1.2846062631487465,0.7366276504197934,3.061622901222659,272173673.0,9.78,10.29,9.75,10.07,10704536.0,107863459.0,2.9652351738241434,10.0,10.76,False,False,True,80.36405886909374
404,000425.SZ,徐工机械,0.05432595573440636,30.839895013123364,1.0229482759878417,1.2050993203265452,0.9560240272716707,2.652993855218185,8998084894.0,8.0,8.33,8.0,8.24,287679670.0,2358572293.0,4.43599493029152,10.0,8.68,False,False,True,80.36405886909372
405,688567.SH,孚能科技,0.025510204081632626,32.9954954954955,1.536870912879949,0.8061505385035205,0.7063480468667662,1.1821462126808087,1222103885.0,9.21,9.39,9.11,9.33,11646501.0,108087384.0,1.0834236186348933,20.0,11.08,False,False,True,80.34275755228505
406,600570.SH,恒生电子,0.12358133669609085,21.107784431137723,1.1102395420116966,1.4126764408882875,1.0194784013951217,0.746984508780359,1893647942.0,21.98,22.34,21.94,22.21,19982671.0,443378167.0,0.9545454545454524,10.0,24.2,False,False,True,80.33113865220758
407,600138.SH,中青旅,0.19907407407407413,19.842519685039385,1.0662926594742546,1.0884190774204199,0.9490971400278643,1.542111912607167,723840000.0,7.2,7.35,7.15,7.33,12149394.0,88790431.0,1.664355062413314,10.0,7.93,False,False,True,80.32532920216886
408,000538.SZ,云南白药,0.35344827586206906,15.294880103694108,0.688720263758496,0.46495054024838345,0.9792647628415174,1.2508088282698517,1784132392.9999998,50.29,51.05,50.1,50.68,10375876.0,526381289.0,0.5755110140901021,10.0,55.43,False,False,True,80.30596436870641
409,600606.SH,绿地控股,0.13793103448275876,19.166666666666664,1.4315168823154234,0.7986284512045141,1.0786820428955135,1.4387785396687542,14054218314.0,1.3,1.34,1.29,1.32,161489922.0,213291989.0,0.0,10.0,1.45,False,False,True,80.28659953524401
410,000049.SZ,德赛电池,0.12989921612541996,15.919282511210774,1.178341697186753,2.077888116162529,0.8673350222233994,0.5903738980788501,384534862.0,23.43,23.48,23.29,23.35,4717208.0,110280180.0,-0.4688832054560943,10.0,25.81,False,False,True,80.26336173508908
411,002441.SZ,众业达,0.22894736842105237,21.92737430167597,1.0457727116625497,1.2842251473846817,0.6995308858351879,1.7445547462373916,398964279.0,8.05,8.26,7.98,8.22,8938400.0,74938806.0,2.3661270236612797,10.0,8.83,False,False,True,80.23818745158793
412,603418.SH,友升股份,0.0488768718801997,26.75294117647058,0.8366646222094065,1.9885449427157642,0.8907472852938868,1.4669543236011646,41364612.0,45.01,45.53,44.77,45.35,1206649.0,54576622.0,1.1148272017837302,10.0,49.34,False,False,True,80.19752130131681
413,000581.SZ,威孚高科,0.2594187298170073,22.654754307594118,0.8985795736410112,0.9858533308642902,0.7838561427025355,1.399553715611183,793891049.0,18.03,18.52,18.02,18.35,10953749.0,200589417.0,1.4933628318584136,10.0,19.89,False,False,True,80.15104570100696
414,688363.SH,华熙生物,0.09833217512161217,24.434941967012836,1.4164703951944124,0.6845366392945721,1.0748499706860348,0.6661486513341266,481678242.0,35.5,35.93,35.5,35.67,2196468.0,78525505.0,0.2811357885858845,20.0,42.68,False,False,True,80.10650658404337
415,603266.SH,天龙股份,0.17279411764705868,30.288123682361203,1.2452831465920848,0.905762399958766,0.6274503752982358,2.3946385377842434,198886750.0,16.53,16.91,16.28,16.54,4313801.0,71236908.0,-0.24125452352231624,10.0,18.24,False,False,True,80.0852052672347
416,600461.SH,洪城环境,0.32369942196531815,11.371629542790163,0.7119547269612442,0.7456473275321406,1.0164995003109387,1.516070711220228,1284156812.0,8.87,9.03,8.86,8.96,14516803.0,130379355.0,0.9009009009008917,10.0,9.77,False,False,True,80.08133230054221
417,603811.SH,诚意药业,0.10084033613445387,17.130307467057104,1.329172358211326,1.3641683569241294,1.1140996555562803,1.0413871852545877,458226048.0,7.18,7.35,7.16,7.33,6509685.0,47360542.0,1.947148817802491,10.0,7.91,False,False,True,80.08133230054221
418,601319.SH,中国人保,0.30110497237569056,18.23899371069182,1.062936220375753,0.18780001785218248,0.9687718896678381,3.6511855256156407,35497756583.0,7.43,7.97,7.4,7.91,243405528.0,1898229077.0,6.174496644295302,10.0,8.2,False,False,True,80.02904725019366
419,002984.SZ,森麒麟,0.14382239382239384,23.655063291139243,1.1891997275502926,1.3008224929187373,0.8792035355083099,1.2402446844535098,713920189.0,14.08,14.31,14.0,14.02,11517947.0,162849749.0,-0.7784854918612916,10.0,15.54,False,False,True,80.02711076684741
420,002950.SZ,奥美医疗,0.13522012578616344,24.489795918367328,1.3032902128732968,1.5709713107996828,0.6611514787940033,0.5620237507962875,429625255.00000006,9.22,9.3,9.13,9.23,3793261.0,35035101.0,0.43525571273124175,10.0,10.11,False,False,True,80.01452362509683
421,002393.SZ,力生制药,0.11532625189681356,17.05310396409874,1.5350927064532793,1.118863919575782,0.9823596667546952,0.9902827000689025,300217443.0,14.06,14.5,14.06,14.32,3326384.0,47620132.0,1.3446567586695046,10.0,15.54,False,False,True,80.0
422,603027.SH,千禾味业,0.1490825688073393,21.52466367713004,1.2089309399484647,1.110692176263383,1.0011494713003701,1.7143014030061068,1330738612.0000002,7.32,7.55,7.3,7.52,25338077.0,189661942.0,2.452316076294281,10.0,8.07,False,False,True,79.97482571649884
423,002095.SZ,生 意 宝,0.24835164835164839,19.34189406099518,1.0293308377367594,1.009926287128695,0.8747086219414423,1.4537761743684854,251708415.0,14.65,15.12,14.65,15.03,3695600.0,55380336.0,2.1059782608695565,10.0,16.19,False,False,True,79.97095274980634
424,600101.SH,明星电力,0.07499999999999997,36.074270557029166,0.6867655445824579,1.805026767383739,0.4897906625327857,0.7450599787538037,547862471.0,7.84,7.92,7.8,7.88,7367946.0,58100587.0,0.5102040816326481,10.0,8.62,False,False,True,79.96127033307513
425,000002.SZ,万  科Ａ,0.06103286384976531,18.055555555555557,1.4373314572741713,1.3666437600403436,1.0911676369236514,1.2926387079968977,9715113154.0,3.1,3.19,3.1,3.16,171624918.0,539724303.0,0.6369426751592355,10.0,3.45,False,False,True,79.94771494965144
426,601113.SH,华鼎股份,0.18947368421052627,29.206349206349213,1.0956135342477267,0.8411351198960452,0.7803990597310276,1.0775768145489268,1104152226.0,3.52,3.55,3.49,3.53,10007900.0,35316628.0,0.5698005698005604,10.0,3.86,False,False,True,79.93996901626646
427,000753.SZ,漳州发展,0.0920679886685553,22.748815165876767,1.4097301797043464,1.5574462490166852,0.7960000235060919,1.1897197310692988,991481071.0,4.87,5.03,4.85,4.97,18371396.0,91474541.0,2.053388090349073,10.0,5.36,False,False,True,79.9380325329202
428,601567.SH,三星电气,0.05059523809523808,30.220197418375093,1.5231090003273355,1.0761019709944966,0.7077459582117551,0.8420231952004479,1405209400.0,14.2,14.31,13.96,14.29,12732642.0,180492220.0,0.7047216349541863,10.0,15.61,False,False,True,79.91866769945779
429,600117.SH,西宁特钢,0.21192052980132442,19.500000000000007,1.3144461139716201,0.47313045242875956,1.0061863389138423,0.8167110764569485,3255114857.0,2.32,2.36,2.31,2.34,12578118.0,29480946.0,0.8620689655172376,10.0,2.55,False,False,True,79.9147947327653
430,000868.SZ,安凯客车,0.14184397163120566,23.82445141065832,1.15946737055009,1.1055023571575644,0.9929615722643973,0.8188536506222338,939513985.0,3.57,3.68,3.57,3.66,8504900.0,31031704.0,1.9498607242339983,10.0,3.95,False,False,True,79.89349341595661
431,600731.SH,湖南海利,0.254125412541254,20.07952286282306,0.9331452750149924,1.2273682138231203,0.7943639326771025,1.388345058375604,541682665.0,5.8,5.97,5.79,5.93,9230330.0,54529601.0,2.2413793103448265,10.0,6.38,False,False,True,79.87606506584044
432,600810.SH,神马股份,0.14786585365853655,29.233511586452753,1.4245323841373132,0.9089541668895309,0.6204521758902158,1.2764084916556893,1080753008.0,6.56,6.78,6.54,6.72,12538862.0,84051339.0,2.127659574468077,10.0,7.24,False,False,True,79.86057319907049
433,600859.SH,王府井,0.10776942355889717,21.777777777777786,1.361779164842211,1.202762894342524,0.9689391131535529,1.420414776682166,1123828064.0,9.87,10.16,9.86,10.14,19199728.0,193751029.0,2.8397565922920975,10.0,10.85,False,False,True,79.8431448489543
434,000932.SZ,华菱钢铁,0.12130177514792892,24.534161490683214,1.175230803921263,1.2002777012310988,0.9804161835802591,0.8503230655958007,6852609160.0,3.64,3.71,3.63,3.69,69939361.0,257567945.0,1.6528925619834656,10.0,3.99,False,False,True,79.83733539891556
435,603569.SH,长久物流,0.18859649122807023,22.352941176470598,1.32786224091099,0.6373562610269232,0.9332599914425699,1.1363057175809252,603507251.0,5.94,6.07,5.94,6.05,4370790.0,26421203.0,1.5100671140939603,10.0,6.56,False,False,True,79.82571649883812
436,300206.SZ,理邦仪器,0.14338235294117638,27.429609445958224,1.105452871134501,1.5653946035423212,0.7045895703500099,1.1732569007847675,338379565.0,11.78,11.89,11.68,11.84,6214713.0,73253236.0,0.4240882103477617,20.0,14.15,False,False,True,79.76955848179705
437,601601.SH,中国太保,0.24897119341563784,21.83357879234169,1.0337207377597974,0.6119230128168699,0.9507481171252564,1.770160612981442,6845041455.0,31.9,33.28,31.71,33.07,74145627.0,2437124837.0,3.343750000000001,10.0,35.2,False,False,True,79.75406661502711
438,605108.SH,同庆楼,0.14068165337200866,19.98175182481752,1.2167949075418838,1.1088022692307646,1.1381977585342054,2.0920356230539685,260000000.0,12.9,13.36,12.83,13.23,6031100.0,79588429.0,2.55813953488373,10.0,14.19,False,False,True,79.75213013168086
439,600278.SH,东方创业,0.2258064516129033,17.48251748251748,1.34201176977358,0.613593076343952,0.9644508451963796,1.5924831407476574,860518657.0,6.48,6.63,6.47,6.61,8408443.0,55327258.0,1.8489984591679498,10.0,7.14,False,False,True,79.68822618125485
440,603348.SH,文灿股份,0.15757042253521136,24.842271293375397,1.1592403100805593,0.795984482715676,1.0625165514845347,1.8439074322634723,314477192.0,14.65,15.37,14.56,14.82,4615650.0,68861082.0,2.4187975120939953,10.0,15.92,False,False,True,79.6727343144849
441,600038.SH,中直股份,0.21501014198782956,17.70747740345111,1.2777816388453023,0.9440698518698516,0.9229409711360256,0.9537178519989599,668935221.0,27.54,27.91,27.46,27.78,6022934.0,167319986.0,0.9447674418604723,10.0,30.27,False,False,True,79.66305189775369
442,600653.SH,申华控股,0.25,20.547945205479444,0.8897183245563249,0.9440130579577741,0.9412683012167684,1.4857330836189395,1946380317.0,1.73,1.76,1.72,1.76,27298985.0,47796620.0,1.7341040462427681,10.0,1.9,False,False,True,79.63497288923315
443,600456.SH,宝钛股份,0.09511698880976607,27.93362307388385,1.3552861143299193,1.2705820710420572,0.7854108794548014,0.5342504267422303,477777539.00000006,27.11,27.31,26.99,27.07,3243197.0,87978257.0,-0.40470934510669077,10.0,29.9,False,False,True,79.61657629744384
444,002818.SZ,富森美,0.27500000000000036,14.215686274509821,0.6399827797471808,1.201167512667722,0.9655788746645751,1.1772129383371501,298357191.0,10.71,10.88,10.71,10.86,4218860.0,45756567.0,1.023255813953483,10.0,11.83,False,False,True,79.61270333075136
445,002287.SZ,奇正藏药,0.18545081967213134,20.731042007637758,1.2852542359685735,0.4389136061529745,1.1742912801505963,0.6408502214091653,570989795.0,20.14,20.38,20.05,20.34,1606068.0,32510326.0,0.9930486593842991,10.0,22.15,False,False,True,79.59721146398141
