rank,pool_rank,code,name,bottom_percentile,range_60d_pct,mean_abs_return_20d_pct,mean_turnover_20d_pct,recent_volume_ratio,event_volume_ratio,outstanding_share,event_open,event_high,event_low,event_close,event_volume,event_amount,previous_close,event_gain_pct,limit_up_rate_pct,limit_up_price,hit_limit_up,is_st,passes_dormant_filter,dormancy_score,trigger_score,launch_detected,launch_type,t_start,t_detect,data_quality_valid,data_quality_reason,negative_remaining_cnt,negative_remaining_qty,orphan_cancel_cnt,orphan_cancel_qty,unknown_link_ratio_pct,pre_cutoff_sell_qty,fixed_1320_gross_sell_qty,fixed_1320_gross_sell_float_ratio_pct,active_sell_qty_at_cutoff,persistent_sell_orders,persistent_sell_qty,persistent_sell_share_pct,sell_lifetime_mean_seconds,sell_lifetime_median_seconds,above_market_sell_share_pct,above_market_sell_distance_bps,sell_wall_refill_ratio_pct,large_sell_cancel_ratio_pct,sell_cancel_ratio_pct,sell_fill_ratio_pct,cancel_to_trade_qty_ratio_pct,gross_sell_float_ratio_pct,active_sell_float_ratio_pct,persistent_sell_float_ratio_pct,max_aggressive_buy_3m,max_aggressive_buy_3m_float_pct,max_aggressive_buy_3m_volume_pct,max_aggressive_buy_3m_prelaunch_sell_pct,launch_buy_qty,launch_absorption_ratio_pct,churn_proxy_pct,delta_qty,delta_ratio_pct,price_change_from_first_trade_pct,bullish_cvd_divergence,large_order_threshold_qty,large_order_net_flow_pct,buy_imbalance_price_levels,stacked_buy_imbalance_levels,bullish_absorption_ratio_pct,buy_refill_float_ratio_pct,sell_refill_float_ratio_pct,median_order_book_imbalance_pct,aggressive_buy_3m_event_volume_pct,meets_10pct_gross_sell_proxy,forward_3d_pct,forward_1w_pct,forward_2w_pct,forward_3w_pct,lv2_score,lv2_score_v2,lv2_score_used,score,signal_quality,signal_date,lv2_model_score,gross_sell_float_ratio_pct_rank,active_sell_float_ratio_pct_rank,persistent_sell_float_ratio_pct_rank,persistent_sell_share_pct_rank,sell_cancel_ratio_pct_rank,sell_lifetime_mean_seconds_rank,sell_lifetime_median_seconds_rank,above_market_sell_share_pct_rank,above_market_sell_distance_bps_rank,sell_wall_refill_ratio_pct_rank,large_sell_cancel_ratio_pct_rank,aggressive_buy_3m_event_volume_pct_rank,max_aggressive_buy_3m_float_pct_rank,max_aggressive_buy_3m_volume_pct_rank,max_aggressive_buy_3m_prelaunch_sell_pct_rank,launch_absorption_ratio_pct_rank,churn_proxy_pct_rank,delta_ratio_pct_rank,large_order_net_flow_pct_rank,stacked_buy_imbalance_levels_rank,bullish_absorption_ratio_pct_rank,buy_refill_float_ratio_pct_rank,median_order_book_imbalance_pct_rank,3d_rank,1w_rank,target_rank,lv2_score_v3_fitted,lv2_score_v3_holdout,lv2_score_v4_fitted,lv2_score_v4_holdout
7,1097,002670.SZ,国盛证券,0.1228323699421964,25.428571428571423,1.6569204009043983,1.8722697280198264,1.61389868608262,3.539557212927335,1623350634.0000002,12.26,13.42,12.26,12.69,107579541.0,1397237253.0,12.2,4.016393442622945,10.0,13.42,True,False,True,66.4704743465634,31.11111111111111,True,CONTINUOUS_TRIGGER,94800000,95059999,True,,0,0,0,0,0.0,21675236,97208602,5.988145750155907,5866760,13,247400,1.1413947234530688,713.2774912442396,681.9350000000013,61.99175870564916,285.5307018793245,22.07726827057385,22.08280661456364,21.37000953530564,51.56334168633735,9.2549418852791,1.3352159136804205,0.36139820178861,0.015240083985454,13139726,0.8094200799751557,12.213963619718363,60.620913193286576,6499551,110.7860386312036,0.0,-13648765,-12.687138161334971,3.507340946166382,False,4000,11.121247487010564,3,2,4.215221814614814,13.37697447808432,6.793627679083408,38.49769856037607,12.213963619718363,False,-2.5216706067769934,-3.1520882584712417,-9.298660362490152,,61.66666666666667,,legacy,57.71726901150909,watch,20260903,,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.17777777777777778,57.14285714285714,,57.14285714285714,
8,1425,601999.SH,出版传媒,0.3363363363363363,25.14071294559099,2.255985936777664,1.8014165713857295,1.4898506969524714,4.5876552092951695,550914700.0,6.49,7.1,6.43,6.73,45529123.0,315542939.0,6.45,4.341085271317824,10.0,7.1,True,False,True,52.44530493707648,58.333333333333336,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,26783494,4.861640831148634,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5149852,0.9347820996608004,11.311116183810526,0.0,0,0.0,0.0,-11753223,-25.814736207416072,3.6979969183359,False,5900,15.628179352367496,2,1,1.2963854518109297,25.681752184140304,1.8629441182092252,8.063677184269347,11.311116183810526,False,19.167904903417508,9.509658246656748,2.6745913818722045,,41.94444444444445,,legacy,49.94760944390664,invalid,20260903,,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.16666666666666666,0.16666666666666666,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.3333333333333333,0.1111111111111111,1.0,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.8888888888888888,,,,
9,1307,002059.SZ,云南旅游,0.3022113022113022,30.597014925373145,1.6017643966223865,1.2478721154364525,1.3172155215151786,2.025713551630203,990393246.0,5.78,5.78,5.78,5.78,25035472.0,144705028.0,5.25,10.095238095238091,10.0,5.78,True,False,True,60.135527589545,37.22222222222222,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,23290172,2.3516085246001364,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300,0.0002322309859532,0.0091869647993854,0.0,0,0.0,76.62117175182476,-25030872,-99.98162607040123,0.0,False,10000,0.0,0,0,100.0,10.515257491972031,1.936854080687057,100.0,0.0091869647993854,False,8.650519031141869,9.169550173010377,-22.6643598615917,,34.166666666666664,,legacy,46.46376519307303,invalid,20260903,,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,1.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,1.0,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7333333333333334,,,,
1,528,600150.SH,中国船舶,0.3511680482290882,19.11209068010073,0.8958762637091648,0.942226030734058,0.7819425000727953,4.7631150671293705,7525621287.999999,34.5,37.75,34.5,37.47,337744691.0,12392923871.0,34.32,9.178321678321666,10.0,37.75,True,False,True,77.84621344179742,60.3125,True,CONTINUOUS_TRIGGER,135700000,135959999,True,,0,0,0,0,0.0,214535578,180870104,2.4033909903014514,18057426,168,4673413,2.178386001784748,10177.967142336838,12873.055,77.56819430668045,97.60043711442876,38.72769019225333,25.117146689616348,23.02581392816813,68.557201733691,34.38032487089486,2.850735770375375,0.2399459833142749,0.0621000289697277,24082478,0.3200065094745172,7.130379437999812,11.22540057202074,23110341,127.98247657224236,0.0,79069205,23.410939418733896,8.608695652173903,False,2281,5.985300891080476,23,2,5.532441524049172,3.762920311330979,2.148854224937714,-34.444207219519015,7.130379437999812,False,5.497731518548177,6.08486789431546,5.3376034160661945,,57.96875,,legacy,67.38235854880884,watch,20260904,,0.75,0.625,0.625,0.6875,0.625,0.9375,0.9375,1.0,0.4375,1.0,0.6875,0.25,0.1875,0.25,0.5625,0.8125,0.34375,1.0,0.5625,0.71875,0.75,0.0625,0.0625,0.8125,0.875,0.8500000000000001,40.0,,30.0,
2,1063,000876.SZ,新 希 望,0.2463465553235908,28.350515463917517,1.545800126822498,0.8192008734785052,1.12263784778376,4.905554111980003,4500008269.0,7.0,7.7,6.98,7.7,180838829.0,1360256301.0,7.0,10.000000000000009,10.0,7.7,True,False,True,67.6951384853767,73.59375,True,CONTINUOUS_TRIGGER,130000000,130259999,True,,0,0,0,0,0.0,107868979,148086824,3.290812264060753,12322815,227,8019500,7.434482160065685,8829.959677257526,8762.150000000001,56.06726007854399,158.85633748004366,16.078016275652335,16.84536354023985,16.628750143264078,71.94737701188402,23.520536068058703,2.3970840174471686,0.2738398301374321,0.1782107836388955,14049250,0.3122049818615567,7.768934402909676,13.02436542020111,13436252,109.03557344648928,39.77660444893339,15119611,8.360821115469621,10.000000000000009,False,6600,-9.590493975162822,9,3,3.480103315476664,11.372239102878858,3.3504230656337044,-28.77218112635299,7.768934402909676,False,2.7272727272727337,-2.337662337662349,-7.012987012987015,,58.4375,,legacy,65.63468731841951,medium,20260904,,0.6875,0.75,0.8125,0.9375,0.5625,0.8125,0.8125,0.625,0.5625,0.75,0.5625,0.3125,0.125,0.3125,0.625,0.6875,1.0,0.875,0.1875,0.9375,0.5625,0.625,0.1875,0.5625,0.5625,0.5625,50.0,,60.0,
3,402,603230.SH,内蒙新华,0.18,17.058823529411747,1.1724462949947396,0.7544446754525119,1.3316368515652306,5.421403326179028,353523000.0,9.35,10.34,9.35,9.8,14459617.0,145637558.0,9.4,4.255319148936176,10.0,10.34,True,False,True,80.12202208018594,67.1875,True,CONTINUOUS_TRIGGER,94000000,94259999,True,,0,0,0,0,0.0,1413300,10050340,2.8429097965337475,505500,0,0,0.0,604.7597742663659,478.4600000000028,58.862237316917856,355.56309084229946,6.021368428500672,35.39531478770132,37.30984221325975,26.92280478313168,7.66626806228685,0.3997759693145848,0.1429892821683455,0.0,1450200,0.4102137626123336,10.029311288120564,102.61091063468476,621300,122.9080118694362,0.0,-4324547,-29.907756201288045,4.81283422459895,False,3000,11.646919831970653,1,1,3.3260676386769195,6.014347015611431,0.883874599389573,16.807990293315353,10.029311288120564,False,1.73469387755103,2.5510204081632626,37.55102040816325,,45.15625,,legacy,65.29709743608367,watch,20260904,,0.4375,0.5,0.28125,0.28125,0.9375,0.5625,0.5625,0.6875,0.9375,0.4375,0.8125,0.75,0.3125,0.75,0.9375,0.75,0.34375,0.375,0.8125,0.3125,0.375,0.125,0.375,0.375,0.75,0.6,80.0,,80.0,
4,1310,002868.SZ,绿康生化,0.09695885509839,33.12469908521906,1.994978141682317,1.9089920519091523,1.260071055541902,6.774359337803146,107433221.0,23.5,25.83,23.1,25.83,13893477.0,346250944.0,23.48,10.008517887563873,10.0,25.83,True,False,True,60.73213248111563,79.6875,True,CONTINUOUS_TRIGGER,105000000,105259999,True,,0,0,0,0,0.0,10845990,15581857,14.503760433655804,684290,7,110500,1.0188097167708987,2779.3438648377387,2988.9100000000035,44.42369945021155,142.8926431329596,15.49236169312345,22.211808809746955,23.432623485730677,70.2582244682136,52.9068425420073,10.09556438785355,0.6369445071371359,0.1028545909463144,724790,0.6746423436378213,5.216764673090832,6.682561942247781,710290,103.7995586666472,17.59004996641978,-2441857,-17.575564417747984,9.91489361702127,False,1800,-3.1742953905635,9,1,12.76374269421121,20.174020473611236,10.39808440631227,46.14003590664273,5.216764673090832,True,-2.129307007355774,-9.020518776616326,-10.956252419667043,,60.9375,,legacy,64.59508461650204,medium,20260904,,1.0,0.875,0.75,0.625,0.6875,0.6875,0.6875,0.4375,0.5,0.6875,0.625,0.125,0.875,0.125,0.4375,0.5625,0.9375,0.5625,0.375,0.3125,0.875,0.9375,0.5,0.1875,0.125,0.15000000000000002,10.0,,20.0,
5,455,603613.SH,国联股份,0.1133455210237659,22.815249266862185,1.5607287038213324,1.174122821504159,0.7763373892990687,4.666665382190534,720537813.0,19.05,20.8,19.05,20.68,39479984.0,810266162.0,18.91,9.360126916975142,10.0,20.8,True,False,True,79.27755181096262,56.25,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,13076839,1.8148719975644083,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088362,0.4286190043436346,7.822601954448614,0.0,0,0.0,0.0,-9660672,-24.469797150880304,8.55643044619423,False,4000,16.347696594811183,24,2,3.164792916073404,12.391462375618586,1.1575164897001733,100.0,7.822601954448614,False,-3.3849129593810368,-6.528046421663447,2.852998065764023,,49.21875,,legacy,64.15146081493319,invalid,20260904,,0.21875,0.21875,0.28125,0.28125,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.375,0.4375,0.375,0.21875,0.21875,0.34375,0.4375,0.9375,0.71875,0.3125,0.75,0.8125,0.125,0.1875,0.16249999999999998,,,,
6,892,002564.SZ,天沃科技,0.0930626057529611,34.860050890585235,1.646440531324605,1.2925542766730689,0.8062897909165972,1.4664425043507896,858904477.0,4.48,4.93,4.48,4.93,16280161.0,78292653.0,4.48,10.044642857142838,10.0,4.93,True,False,True,71.29575828006972,34.6875,True,CONTINUOUS_TRIGGER,94600000,94859999,True,,0,0,0,0,0.0,4713200,16753061,1.95051503963694,1141700,13,563100,11.947296953237716,654.1564401019542,676.2300000000032,69.96096070610201,371.4835918834305,18.94678774505644,9.284509418048918,11.612068233896292,64.16447424255283,14.238188430691809,0.5487455387894083,0.1329251425010327,0.0655602590368148,5583000,0.65001407601232,34.29327265252476,118.45455316982093,2529100,221.5205395462906,0.0,-234561,-1.440778134810829,10.044642857142838,False,8000,4.37772083457897,5,2,7.423679308679855,8.426024306309444,1.5515882565367043,100.0,34.29327265252476,False,8.519269776876271,4.868154158215021,-0.8113590263691739,,65.78125,,legacy,62.04402872603138,medium,20260904,,0.5,0.4375,0.6875,1.0,0.4375,0.625,0.625,0.8125,1.0,0.8125,0.5,1.0,0.8125,1.0,1.0,1.0,0.34375,0.6875,0.5,0.71875,0.8125,0.3125,0.8125,0.875,0.8125,0.8375,100.0,,100.0,
7,1039,600616.SH,金枫酒业,0.3171806167400882,23.28767123287672,1.3396222646896203,1.17523757484903,1.062443801226843,5.19402939628765,669004950.0,4.37,4.81,4.35,4.62,40837524.0,191476023.0,4.37,5.720823798626995,10.0,4.81,True,False,True,68.38853379817935,60.3125,True,CONTINUOUS_TRIGGER,94500000,94759999,True,,0,0,0,0,0.0,5774222,24707966,3.693241133716574,1651680,0,0,0.0,533.7954391891894,460.9400000000023,70.61747885689189,293.57818926110536,10.368496396570828,9.083221760270591,13.84948483103005,57.546142146942046,11.118166713535324,0.8631060203665161,0.2468860656412183,0.0,3920420,0.5860076222156503,9.600043332695684,67.89520735434141,1771020,107.22537053182216,0.0,-9526018,-23.326629694787567,5.720823798626995,False,5000,9.278476334657311,1,1,1.163540086199656,11.888737295591012,1.3877761293096562,34.34779070713646,9.600043332695684,False,3.030303030303028,-3.030303030303028,6.060606060606055,,50.78125,,legacy,60.61077770918071,watch,20260904,,0.5625,0.6875,0.28125,0.28125,0.5,0.5,0.5,0.875,0.875,0.5,0.4375,0.6875,0.625,0.6875,0.875,0.625,0.34375,0.5,0.75,0.3125,0.125,0.6875,0.4375,0.6875,0.4375,0.5375000000000001,70.0,,90.0,
8,1472,600865.SH,百大集团,0.1749515816655907,35.61103810775295,2.377751066903332,2.3375047478962845,1.2907830233637747,6.546787145038221,376240316.0,10.06,11.35,9.81,11.35,57576605.0,602024510.0,10.32,9.980620155038755,10.0,11.35,True,False,True,51.0652721286074,68.75,True,CONTINUOUS_TRIGGER,135000000,135259999,True,,0,0,0,0,0.0,36736700,29748704,7.906835800127278,2527600,58,1141800,3.108063598526813,10536.914991545344,12971.629999999996,53.6771076335109,210.61222865575317,19.576603233278984,37.371779400229286,33.33805703832952,59.78162981432737,54.42003049676166,9.764158288661442,0.6718046664621662,0.3034762494724249,3942600,1.047894080548242,6.847572898749414,10.732047244308824,3911200,154.7396739990505,1.7063310818840112,-6467009,-11.232008208889704,12.823061630218668,False,3500,-6.317322808456664,6,2,45.540827848971794,19.406479554413306,4.791963868114548,63.31399097356544,6.847572898749414,False,33.12775330396476,16.211453744493397,-4.317180616740091,,65.78125,,legacy,59.752809957873325,medium,20260904,,0.9375,0.9375,0.9375,0.75,0.8125,1.0,1.0,0.5,0.6875,0.875,0.9375,0.1875,1.0,0.1875,0.5,0.875,0.8125,0.625,0.3125,0.71875,0.9375,0.875,0.5625,1.0,1.0,1.0,20.0,,10.0,
9,826,601949.SH,中国出版,0.2405797101449275,26.62192393736018,1.2536454516974629,0.6521472681179705,1.1772541623687045,4.305037878637025,1903968054.0,5.29,5.83,5.27,5.83,53454259.0,306336551.0,5.3,10.000000000000009,10.0,5.83,True,False,True,72.70385434824715,60.46875000000001,True,CONTINUOUS_TRIGGER,94600000,94859999,True,,0,0,0,0,0.0,21754233,25716733,1.350691412388582,3485200,6,73000,0.3355668756512813,517.2793742293464,405.2199999999975,64.18433138966564,233.1980422730063,21.092028388222197,49.54413964369129,41.38975619135825,42.589453739876745,32.30226987151763,1.1425734247114632,0.1830492897545223,0.0038340979433261,7399900,0.3886567311071071,13.843424524882106,34.01590853605365,6631000,190.2616779524848,0.2246041880317361,-20587823,-38.51484125895375,10.207939508506623,False,8900,-11.372844958902151,3,1,0.9221782823448968,7.941923746163863,0.6314756161344711,100.0,13.843424524882106,False,14.57975986277873,7.375643224699813,4.80274442538593,,41.5625,,legacy,59.357359456711215,watch,20260904,,0.625,0.5625,0.5625,0.5625,1.0,0.4375,0.4375,0.75,0.75,0.9375,1.0,0.9375,0.25,0.9375,0.8125,0.9375,0.75,0.25,0.125,0.3125,0.0625,0.25,0.8125,0.9375,0.9375,0.9375,90.0,,70.0,
10,1203,002567.SZ,唐人神,0.3147208121827412,24.92012779552717,1.5152242875492656,1.4383265611284402,1.0438579929961476,4.599810283959067,1431666421.0,3.76,4.13,3.74,4.05,94719470.0,382086250.0,3.75,7.999999999999985,10.0,4.13,True,False,True,64.16618245206276,43.125,True,CONTINUOUS_TRIGGER,135400000,135659999,True,,0,0,0,0,0.0,84826521,68567126,4.789322777585771,10931917,187,5642100,6.6513396205415525,9077.299005899446,10318.64,53.924598652348365,166.77163417937967,13.574636639878229,25.3959150487218,23.446963008184667,63.66565593324286,52.95530264263514,5.925019945690268,0.7635798981975285,0.3940931991726863,11284567,0.7882120328084443,11.913672025403011,13.30311188879242,11261667,103.01639684970164,0.0,8737240,9.224333708792924,7.71276595744681,False,9500,-31.881168676302767,4,1,1.8541040398696331,8.557000304193068,5.115535220058081,-30.34019899817963,11.913672025403011,False,2.2222222222222143,-2.469135802469125,-7.654320987654306,,59.375,,legacy,58.281032103428245,medium,20260904,,0.875,1.0,1.0,0.875,0.75,0.875,0.875,0.5625,0.625,0.5625,0.75,0.875,0.9375,0.875,0.6875,0.5,0.34375,0.9375,0.0625,0.3125,0.1875,0.375,0.125,0.4375,0.5,0.475,60.0,,50.0,
11,1191,600975.SH,新五丰,0.3111888111888111,26.49164677804294,1.5288332429032905,1.1475149667301117,1.079175098003056,4.016354818152552,1249661740.0,5.1,5.59,5.04,5.59,57594751.0,315029453.0,5.08,10.039370078740165,10.0,5.59,True,False,True,64.58454386984312,50.9375,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,33333384,2.6673925377598584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6477484,0.5183389866765065,11.246656835099436,0.0,0,0.0,0.0,-326731,-0.5672930159902939,9.607843137254912,False,6200,22.724923318098902,6,2,2.3048443408267767,10.095591547837577,1.0954658818313503,-3.693980873804613,11.246656835099436,False,5.366726296958846,-1.073345259391767,-6.797853309481217,,53.28125,,legacy,57.89898224142941,invalid,20260904,,0.21875,0.21875,0.28125,0.28125,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.8125,0.5625,0.8125,0.21875,0.21875,0.34375,0.75,1.0,0.71875,0.25,0.5,0.3125,0.75,0.625,0.675,,,,
12,1211,603363.SH,傲农生物,0.1138888888888888,27.3076923076923,2.0988955174682915,1.906020317246767,1.0437766639159207,3.681109082009276,2146589668.0,3.02,3.31,2.98,3.28,150610499.0,487403433.0,3.01,8.97009966777409,10.0,3.31,True,False,True,63.98799147782297,23.125,True,CONTINUOUS_TRIGGER,111800000,112059999,True,,0,0,0,0,0.0,66789480,95327555,4.440883901617662,11762600,171,4223900,6.324199559571357,4017.66613084922,4786.244999999999,75.40660595051796,240.5325000679881,13.611544812147065,36.34261079921687,33.75097395577866,48.63756986878772,35.02253916574568,3.1114227835741173,0.5479668599616124,0.1967725859751972,13282400,0.6187675361530716,8.81903989973501,19.886964234487227,7501800,63.77671603216976,11.561434106216456,4795245,3.183871663555142,8.609271523178808,False,11300,-7.661564151646559,8,4,3.465481053168827,9.62788748501514,2.4348308285997025,-16.105216134933475,8.81903989973501,False,-0.6097560975609762,-5.792682926829262,-11.890243902439012,,60.62499999999999,,legacy,54.63834616502034,medium,20260904,,0.8125,0.8125,0.875,0.8125,0.875,0.75,0.75,0.9375,0.8125,0.625,0.875,0.5625,0.6875,0.5625,0.75,0.4375,0.875,0.8125,0.25,1.0,0.5,0.4375,0.25,0.3125,0.375,0.35,30.0,,40.0,
13,1367,600059.SH,古越龙山,0.3211267605633802,19.69486823855757,1.7238156961074411,1.8665974788821984,2.0677292014139934,4.236459649838241,911542413.0,8.59,9.19,8.55,9.19,72082631.0,655276947.0,8.35,10.059880239520956,10.0,9.19,True,False,True,58.47181871005229,55.00000000000001,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,29345251,3.2192962808412955,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5840700,0.6407491211272909,8.102784150595168,0.0,0,0.0,0.0,-23139947,-32.10197335888031,6.984866123399303,False,8000,13.967581177773605,1,1,3.4019242789246897,21.561529249434937,1.68733969814743,100.0,8.102784150595168,False,2.285092491838969,-5.984766050054391,16.430903155603914,,48.75,,legacy,54.374818419523535,invalid,20260904,,0.21875,0.21875,0.28125,0.28125,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.5,0.75,0.5,0.21875,0.21875,0.34375,0.3125,0.875,0.3125,0.4375,1.0,0.8125,0.5,0.3125,0.3875,,,,
14,1152,600802.SH,福建水泥,0.1992687385740403,35.890410958904106,1.5905221438132096,1.30757768057673,0.8471110773068332,4.107145819448742,458248400.0,4.77,5.21,4.74,5.21,24609828.0,126192109.0,4.74,9.915611814345992,10.0,5.21,True,False,True,65.74472206081735,40.0,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,7649571,1.669306646788074,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2336840,0.5099504984632789,9.495556003073244,0.0,0,0.0,0.0,-13772366,-55.96286979331997,9.224318658280929,False,6213,7.395094350110858,3,1,5.369682618976914,7.074394585993099,0.6643145944426647,100.0,9.495556003073244,False,2.879078694817672,2.303262955854124,10.172744721689076,,44.375,,legacy,53.11637492736781,invalid,20260904,,0.21875,0.21875,0.28125,0.28125,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.625,0.5,0.625,0.21875,0.21875,0.34375,0.1875,0.6875,0.3125,0.6875,0.1875,0.8125,0.625,0.6875,0.6625,,,,
15,1326,000702.SZ,正虹科技,0.3111702127659577,31.85840707964602,1.5360654900121136,1.8883570088555717,0.8500891581599522,2.7710546600867936,346624948.0,5.7,6.26,5.6,6.26,18137984.0,110905654.0,5.69,10.017574692442864,10.0,6.26,True,False,True,60.25953902769707,34.375,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,14330684,4.134348690908422,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451800,0.4188388655740959,8.00419715884632,0.0,0,0.0,0.0,-10408184,-57.38335638624447,9.824561403508758,False,5700,6.869010359695984,4,2,4.577146746981942,18.4473738456933,4.910865215622045,100.0,8.00419715884632,False,-0.6389776357827448,-6.38977635782747,-10.22364217252396,,45.46875,,legacy,49.90585506246369,invalid,20260904,,0.21875,0.21875,0.28125,0.28125,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.4375,0.375,0.4375,0.21875,0.21875,0.34375,0.125,0.625,0.71875,0.625,0.8125,0.8125,0.25,0.25,0.25,,,,
16,1433,605398.SH,新炬网络,0.3051081454210767,37.64906303236797,1.943963575941659,1.3531427281822634,0.9666957245218736,1.8640844949042137,162716379.0,26.66,26.66,26.66,26.66,4104313.0,109420985.0,24.24,9.983498349834983,10.0,26.66,True,False,True,54.72593453418555,27.1875,False,NONE,0,0,False,launch_not_detected,0,0,0,0,0.0,0,1768068,1.0865949764036968,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47400,0.0291304417485838,1.154882680731221,0.0,0,0.0,0.0048729227035072,-4009513,-97.69023463853756,0.0,False,3000,0.4572750664971214,0,0,100.0,10.16142327011837,0.0001229132563231,100.0,1.154882680731221,False,-9.639909977494376,-21.08027006751688,-23.443360840210048,,37.5,,legacy,43.1891705403835,invalid,20260904,,0.21875,0.21875,0.28125,0.28125,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.21875,0.0625,0.0625,0.0625,0.21875,0.21875,0.6875,0.0625,0.4375,0.0625,1.0,0.5625,0.8125,0.0625,0.0625,0.0625,,,,
1,208,002011.SZ,盾安环境,0.1975308641975307,15.621788283658788,1.043029174491445,0.9842707647994337,0.8023040296282019,7.960801715187566,1061515502.0,11.0,11.94,11.0,11.94,83175943.0,976147550.0,10.85,10.046082949308754,10.0,11.94,True,False,True,84.48857032158078,86.81818181818183,True,CONTINUOUS_TRIGGER,100800000,101059999,True,,0,0,0,0,0.0,33340895,93097930,8.770284543616585,5929328,65,2728500,8.183643540462846,1611.9225983581164,1766.5300000000025,51.69662062161199,198.43769670052632,15.708057627127287,13.717343743653776,15.342272605459453,66.87377768353248,17.188906412518822,3.140876881890322,0.5585719651600528,0.2570381680587082,7999456,0.7535882410504825,9.617511640354952,23.992925204917263,3703312,62.45753313022993,0.0,3756969,4.51689378502147,8.545454545454545,False,5000,9.15904494163655,5,2,1.437943532234501,16.54272591112852,6.269099685743449,25.587042061655893,9.617511640354952,False,10.050251256281406,10.385259631490795,,,70.00000000000001,,legacy,79.88349300834773,medium,20260907,,0.8181818181818182,1.0,1.0,0.9090909090909091,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.45454545454545453,0.6363636363636364,0.7272727272727273,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.7272727272727273,0.5454545454545454,0.5,1.0,0.6363636363636364,0.5454545454545454,0.18181818181818182,0.8181818181818182,0.5454545454545454,1.0,1.0,1.0,42.857142857142854,,85.71428571428571,
